drill_angle_deg,pin_pap_in,val_angle_deg,angle_sum_deg,source_timing_guide_pct,mass_after_lb,removed_mass_oz,com_shift_in,pap_rg_in,pap_inertia_lb_in2,rg_low_in,rg_mid_in,rg_high_in,total_diff_in,int_diff_in,performance_diff_in,effective_flare_diff_in,flare_utilization_pct,pap_to_pin_deg,pap_to_psa_deg
30,2,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.03081579583915607,2.4772803480750456,91.12865205291912,2.4728813738057176,2.5095852268640875,2.5255467546469763,0.05266538084125871,0.01596152778288884,0.055031015875765484,0.02899954852420432,52.69673485525299,26.664702507542657,67.12978886244483
30,2,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081704304932686,2.4772805617389726,91.1286677725017,2.47338555338378,2.5083071053986896,2.5263226091095845,0.05293705572580443,0.018015503710894887,0.05591860372786672,0.02742503710501674,49.04456706122944,26.664702507542657,67.12978886244483
30,2.5,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.03081407743717637,2.482151256413243,91.48736453886866,2.470783167812135,2.5113154894596477,2.525880434934258,0.05509726712212304,0.01456494547461018,0.05698988051404343,0.04338559645538127,76.12859697905526,33.330878134428325,61.58478862451519
30,2.5,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081389913526302,2.4821515667659892,91.48738741689152,2.4718881388628913,2.5114178931403544,2.5246972369905225,0.05280909812763124,0.013279343850168157,0.05445311577995132,0.04104385912241591,75.3746751393931,33.330878134428325,61.58478862451519
30,2.5,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030816278211475586,2.4821515834286516,91.48738864519963,2.4729756007518007,2.5109952841014658,2.5240524977830514,0.051076897031250734,0.013057213681585633,0.05271944839874159,0.03875967248971204,73.52063359342209,33.330878134428325,61.58478862451519
30,2.5,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030818163695486987,2.482151949462395,91.48741562781748,2.4739876325779124,2.5100790012720915,2.5239720717673,0.049984439189387775,0.013893070495208715,0.05187929807603841,0.03662364232201072,70.59394340365247,33.330878134428325,61.58478862451519
30,2.5,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.0308159453447676,2.4821510628151806,91.48735026755801,2.4748538105628075,2.508883049387043,2.524312015605468,0.04945820504266063,0.015428966218425266,0.05180894753429344,0.03473588622362079,67.04611438135927,33.330878134428325,61.58478862451519
30,2.5,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030817165392884958,2.4821515286869134,91.48738460984687,2.4754992830554174,2.507687023564399,2.5248674484687594,0.04936816541334199,0.017180424904360336,0.05227219869274164,0.03320123437185178,63.516047157323804,33.330878134428325,61.58478862451519
30,3,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030815480115615038,2.48752933995525,91.884245853821,2.471875346520643,2.5099390509386805,2.526179918467997,0.05430457194735405,0.016240867529316638,0.056681146005441385,0.046896528230805326,82.73743834731792,39.997053761314014,56.17650787932624
30,3,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030814653445001606,2.4875290063980375,91.88422121198033,2.4732070616557587,2.5100419861767707,2.5247738331058462,0.05156677145008759,0.014731846929075587,0.05362983527596633,0.04455446980563415,83.0777673963895,39.997053761314014,56.17650787932624
30,3,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030813190348604254,2.487529044330955,91.8842240143087,2.474533192016433,2.5097282354652015,2.5237861828179455,0.049252990801512464,0.014057947352744016,0.05121994715602891,0.0422757158928063,82.53760154032136,39.997053761314014,56.17650787932624
30,3,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.03081474004794641,2.4875293449351665,91.88424622171686,2.4757763648174604,2.5089861779956157,2.523304696205704,0.04752833138824375,0.014318518210088449,0.04963831431750429,0.04014437902521723,80.87377578625963,39.997053761314014,56.17650787932624
30,3,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.03081249401058692,2.48752843240462,91.88417880770527,2.476843124367709,2.5079554935261466,2.523282484474167,0.04643936010645788,0.01532699094802048,0.04890328024394655,0.03825823339124294,78.23244821287567,39.997053761314014,56.17650787932624
30,3,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030813753846009557,2.4875294637692895,91.88425500069599,2.477629886217979,2.5068929431792175,2.52356590557282,0.04593601935484104,0.016672962393602386,0.04886824683930057,0.03671731637179404,75.1353255878732,39.997053761314014,56.17650787932624
30,3.5,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030813543287994356,2.4931212461819645,92.29781733809287,2.4729386417010826,2.5085036303954533,2.5265650591343416,0.05362641743325902,0.018061428738888274,0.05658628680887346,0.04810104488271587,85.0047734094703,46.66322938819966,50.95811083543826
30,3.5,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030812203349642398,2.4931203175891308,92.29774858325318,2.47447283790958,2.5085505287532297,2.525015954732383,0.050543116822803213,0.01646542597915346,0.053157472765722365,0.04575557739027181,86.07553182960282,46.66322938819966,50.95811083543826
30,3.5,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030813850776284197,2.493120953084925,92.29779563660884,2.4760183104783127,2.5082863556375394,2.5237630304296306,0.047744719951317904,0.015476674792091138,0.05019049457666185,0.04346749827109602,86.60504073077621,46.66322938819966,50.95811083543826
30,3.5,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030815194331877398,2.493121264640569,92.29781870480448,2.4774810801797664,2.5076817847250097,2.5229281297274926,0.04544704954772616,0.015246345002482897,0.04793626339764304,0.041317209761013565,86.19196998789245,46.66322938819966,50.95811083543826
30,3.5,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030812907386448044,2.4931203177110044,92.29774859227695,2.478739663806562,2.506829714461671,2.5225387068397858,0.04379904303322357,0.01570899237811485,0.046530942523893074,0.03940011834617746,84.67509190458796,46.66322938819966,50.95811083543826
30,3.5,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030813932579785094,2.493120732216427,92.29777928307047,2.4796548368415623,2.5059516711922103,2.522511655306899,0.04285681846533684,0.01655998411468884,0.04594496667590024,0.037815730573474794,82.30657960910108,46.66322938819966,50.95811083543826
30,4,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030815330236263795,2.4986252394365316,92.70579374171136,2.4739067170612055,2.5070785218098615,2.52703177816742,0.0531250611062144,0.019953256357558402,0.056748608412977485,0.047022829157353147,82.86164272990312,53.32940501508535,46.002769175917834
30,4,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030816979978653177,2.498626238464222,92.70586787501638,2.4755995572024463,2.5070405973423804,2.525411023855366,0.04981146665291991,0.018370426512985816,0.05309100470309414,0.044679140694224684,84.15576413384541,53.32940501508535,46.002769175917834
30,4,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030814774591681197,2.4986248077181727,92.70576170586297,2.477331527944209,2.5067758498988524,2.5239750740875446,0.046643546143335435,0.01719922418869224,0.04971351636646072,0.04236617037374628,85.220627045261,53.32940501508535,46.002769175917834
30,4,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.03081579404675173,2.498625633206976,92.70582296162306,2.4789811986160024,2.5062679673153028,2.5228594496832613,0.043878251067258844,0.016591482367958488,0.046910320867456015,0.04017568830406208,85.64360158093466,53.32940501508535,46.002769175917834
30,4,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030813277907271175,2.49862471167122,92.70575457865787,2.480400177737131,2.505593778292478,2.522134373211874,0.041734195474743,0.016540594919395968,0.044892475452035466,0.038196291554979965,85.08395041790486,53.32940501508535,46.002769175917834
30,4,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030814338696627214,2.4986253945352743,92.7058052508823,2.4814105610615393,2.5049456431850143,2.5217842575180884,0.04037369645654909,0.016838614333074098,0.04374442019530689,0.0365291560959256,83.50586413726116,53.32940501508535,46.002769175917834
30,4.5,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030813566139579023,2.5037461314461655,93.08618119090676,2.4747145109756623,2.5057371845235688,2.5275712128068553,0.052856701831192954,0.02183402828328651,0.05718877267040264,0.04390433882728995,76.77090585651284,59.99558064197102,41.412515368651995
30,4.5,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.0308182206334089,2.503747549897906,93.08628666349559,2.4765040260196782,2.5056121794500945,2.5259417701359745,0.04943774411629631,0.020329590685880028,0.053454492802418485,0.04156813006949412,77.76358522966552,59.99558064197102,41.412515368651995
30,4.5,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030812024542593155,2.503746258486767,93.08619063733153,2.4783606724450284,2.5053288240660487,2.524401520189059,0.04604084774403061,0.019072696123010324,0.049835001739637785,0.03923118552921101,78.72215141914461,59.99558064197102,41.412515368651995
30,4.5,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.03081654807143884,2.5037471892798306,93.08625984881522,2.480132233726159,2.504904424774283,2.523082349621714,0.04295011589555475,0.01817792484743075,0.04663849705126041,0.036979660644213735,79.28999213583012,59.99558064197102,41.412515368651995
30,4.5,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030813905377901893,2.5037466171733853,93.08621730838351,2.4816473556458227,2.504415453664681,2.5220778299640862,0.04043047431826352,0.017662376299405036,0.04412009508309735,0.03490263313024685,79.10824549337437,59.99558064197102,41.412515368651995
30,4.5,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081483819358605,2.5037468023126848,93.08623107488654,2.482687213790718,2.504047070069836,2.521420095325839,0.03873288153512133,0.01737302525600315,0.04245065510165263,0.033102710345426806,77.97926855582989,59.99558064197102,41.412515368651995
30,5,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030815290041155817,2.5082124678924527,93.4185831245059,2.475285385917113,2.504558369430011,2.528180453299688,0.05289506738257499,0.023622083869677013,0.05793005264759564,0.03925940902293833,67.77036655182079,66.66175626885669,37.328771925287924
30,5,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030812221404318937,2.5082115780260263,93.41851683821871,2.477100627710523,2.5043698239502548,2.5265888892678534,0.049488261557330215,0.022219065317598652,0.05424734920302045,0.03695587837341035,68.12476354393493,66.66175626885669,37.328771925287924
30,5,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030812932083618422,2.5082116959293805,93.4185256208564,2.478983207886996,2.5040947997651024,2.525014564611558,0.046031356724562045,0.020919764846455635,0.050562064466701556,0.03461134321466064,68.45318437789359,66.66175626885669,37.328771925287924
30,5,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030817371977097375,2.5082128203967162,93.41860938260928,2.4807806865354967,2.5037717187263833,2.5235690759817246,0.04278838944622798,0.019797357255341375,0.0471463850756099,0.03229342637346903,68.49608155891318,66.66175626885669,37.328771925287924
30,5,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030814522287404913,2.5082122518131333,93.41856702872197,2.482289679847954,2.5035026402180267,2.5223519465844007,0.04006226673644653,0.01884930636637394,0.04427506709826214,0.03008452377129698,67.94913196749924,66.66175626885669,37.328771925287924
30,5,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030815609197954147,2.5082120270674215,93.41855028737848,2.4832659791730056,2.503467270955461,2.521425872925926,0.03815989375292039,0.01795860197046517,0.042174505047098874,0.028087493258345957,66.59827596548891,66.66175626885669,37.328771925287924
30,5.5,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030817005467900532,2.511785779989365,93.68494934384466,2.4755616294650102,2.5036129236203517,2.528846280028441,0.05328465056343079,0.025233356408089325,0.05895741057139965,0.03397679617774139,57.62939017919418,73.32793189574234,33.94029433311586
30,5.5,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030813540192638864,2.511784865635382,93.68488113644287,2.47729909191792,2.5034101820039525,2.527345179742408,0.05004608782448816,0.023934997738455532,0.05547517483772587,0.03180238580770126,57.327238536387746,73.32793189574234,33.94029433311586
30,5.5,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030814101900270438,2.5117848584147233,93.6848805978087,2.4791034574078576,2.5031903466382563,2.5257931535415996,0.046689696133741965,0.022602806903343264,0.05187306242136646,0.029522161547457907,56.912316661870655,73.32793189574234,33.94029433311586
30,5.5,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030814562318164113,2.5117850229169867,93.68489286906305,2.4808074353671987,2.5030190579027747,2.52428939033634,0.04348195496914142,0.021270332433565464,0.04840565514248134,0.027184483675642253,56.159726783213905,73.32793189574234,33.94029433311586
30,5.5,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030815378321006,2.511785752087671,93.68494726248184,2.4821893613125576,2.5030177868230763,2.52293176574713,0.04074240443457233,0.019913978924053666,0.04534876046484526,0.0248551088686026,54.808794361359645,73.32793189574234,33.94029433311586
30,5.5,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030816183214947935,2.5117857707906093,93.68494865765165,2.483012890827641,2.5033475592119863,2.521793933639163,0.03878104281152206,0.01844637442717678,0.04294459233776365,0.02261470517775881,52.66019292927925,73.32793189574234,33.94029433311586
30,6,20,50,84.61538461538461,14.849253843203247,2.4119385087480647,0.030815023755848613,2.514277143260051,93.8708879668195,2.475509643230087,2.502950429161652,2.5295529170824245,0.054043273852337315,0.02660248792077269,0.06023593455947689,0.029518629770275442,49.005016666801744,79.99410752262803,31.476646506599007
30,6,30,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030814973927748183,2.514278133811362,93.87096193157689,2.477066873912954,2.5027861873731547,2.5281906204803697,0.05112374656741547,0.025404433107214963,0.057087850586515214,0.027702153978548277,48.52548080535342,79.99410752262803,31.476646506599007
30,6,40,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.03081505508497167,2.514277890112373,93.8709437344991,2.478684508017892,2.502675963685823,2.5267138602393353,0.04802935222144322,0.024037896553512184,0.05370883675456773,0.025711620514725697,47.872234940070676,79.99410752262803,31.476646506599007
30,6,50,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030815433043815125,2.51427767039232,93.8709273279373,2.48018228601434,2.5027046415690317,2.5252152501610934,0.04503296414675351,0.022510608592061665,0.05034575810361572,0.0235763798680709,46.82893009486275,79.99410752262803,31.476646506599007
30,6,60,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030816081415609493,2.5142778276275273,93.8709390687369,2.4813461020013916,2.5029936753717412,2.5237850260368715,0.042438924035479886,0.02079135066513027,0.0472582536258974,0.0213293495322052,45.13359655871154,79.99410752262803,31.476646506599007
30,6,70,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081326393888183,2.514276971306026,93.87087512696493,2.4819718866996117,2.5036687058233777,2.522499868564582,0.0405279818649702,0.01883116274120411,0.04468926050219523,0.019007137639641895,42.53177928220187,79.99410752262803,31.476646506599007
40,1,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081485780180617,2.469919043418233,90.58787427384553,2.467839266647793,2.5138108193267814,2.5262761812533907,0.058436914605597856,0.012465361926609297,0.05975163794058951,0.021531725687224144,36.03537313677147,13.332351253771314,79.82535260581778
40,1,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.0308174154015755,2.4699190723732882,90.58787639778308,2.4682199753719405,2.5142312768629744,2.5254856463062416,0.05726567093430113,0.011254369443267187,0.058361099193908327,0.01930001351843143,33.069996598771986,13.332351253771314,79.82535260581778
40,1,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030814096697902593,2.4699186891084315,90.58784828419252,2.4685860918676616,2.5138803711877737,2.525477203529613,0.05689111166195149,0.011596832341839391,0.058061046377906114,0.016982579131263723,29.249523029137276,13.332351253771314,79.82535260581778
40,1,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.03081309370028633,2.46991830941649,90.58782043268997,2.4689249016357198,2.51286725381197,2.5261541990899485,0.05722929745422878,0.013286945277978468,0.058751471487313335,0.014630374614526926,24.90214158752803,13.332351253771314,79.82535260581778
40,1,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030814957916420364,2.4699186768162265,90.58784738252365,2.469221870359237,2.511513477914331,2.5272099671763555,0.057988096817118695,0.015696489262024382,0.060074946089234055,0.012318896488911494,20.5058802227026,13.332351253771314,79.82535260581778
40,1,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030816526696427295,2.469918903263148,90.58786399306253,2.4694594334991864,2.510100361681054,2.5283814783808354,0.05892204488164898,0.018281116699781386,0.06169284075827666,0.010167240837248218,16.480422545438046,13.332351253771314,79.82535260581778
40,1.5,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081366762168377,2.4728268883639504,90.80129872034792,2.4687129783095365,2.5126199560888827,2.5266072427327058,0.05789426442316925,0.013987286643823094,0.059559970120512264,0.029281453584740696,49.16297561179645,19.998526880656968,74.81217442620854
40,1.5,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.03081499538337179,2.472827252212606,90.80132544112894,2.4693189457634035,2.5130873308165707,2.525550003497498,0.056231057734094314,0.012462672680927156,0.05759557330426511,0.026954272469698882,46.79920855602082,19.998526880656968,74.81217442620854
40,1.5,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030814773590927175,2.47282709346591,90.80131378288635,2.4699011495362146,2.5129106142254587,2.5251565084473078,0.05525535891109312,0.012245894221849074,0.05659608302423795,0.024607685397138424,43.47948494350729,19.998526880656968,74.81217442620854
40,1.5,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.03081352360643951,2.4728267997353757,90.80129221153032,2.4704358569189178,2.512082074662737,2.5254578430053765,0.055021986086458696,0.013375768342639649,0.05662446583990365,0.022322207547116387,39.421488955372666,19.998526880656968,74.81217442620854
40,1.5,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030815300528021693,2.4728272706069245,90.80132679199444,2.470896898740954,2.5108502070858667,2.526231684572881,0.0553347858319273,0.015381477487014461,0.05743281616592378,0.020201589526284824,35.17429733538105,19.998526880656968,74.81217442620854
40,1.5,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030812989618144927,2.4728263274961924,90.8012575306348,2.4712530852942107,2.5095014582789568,2.5272233132284185,0.055970227934207806,0.01772185494946177,0.058708862685772904,0.018379721842902493,31.306554073915837,19.998526880656968,74.81217442620854
40,2,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.0308132695728143,2.476671103447361,91.08383450557733,2.4697016488702452,2.5112903783613243,2.5269628850099672,0.057261236139722005,0.015672506648642948,0.05936730269180807,0.03622245085260992,61.01414281974471,26.664702507542643,69.89286416166247
40,2,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030816847026623777,2.4766713646005294,91.08385371429112,2.470542605925718,2.511751709087521,2.5256819206591237,0.05513931473340561,0.01393021157160268,0.05687174011492153,0.03387977211069298,59.572244566865095,26.664702507542643,69.89286416166247
40,2,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.03081232624712261,2.476670920887134,91.08382107764588,2.471356401667403,2.5116918714241394,2.524945269966447,0.05358886829904419,0.013253398542307782,0.055203436292440615,0.0315558341520348,57.1628077369451,26.664702507542643,69.89286416166247
40,2,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030817883797917545,2.4766719184030133,91.08389444837545,2.4721053916902345,2.5110538894536574,2.5248464802787858,0.05274108858855131,0.013792590825128404,0.05451475017988098,0.029334371204824558,53.80997089417205,26.664702507542643,69.89286416166247
40,2,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081572759972756,2.476671173161495,91.08383963329148,2.4727463850267326,2.5099712987025002,2.5252952526696584,0.05254886764292577,0.015323953967158133,0.05473762011397017,0.02731815369519234,49.907456039032624,26.664702507542643,69.89286416166247
40,2,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.03081705064691634,2.4766715128280254,91.08386461693422,2.473235231727433,2.5087257140970225,2.5260541037383564,0.05281887201092328,0.017328389641333874,0.05558872482858535,0.02562561840819027,46.09859011375059,26.664702507542643,69.89286416166247
40,2.5,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081321318846525,2.4812407021357425,91.42025426006316,2.470766675116793,2.5098508539029494,2.5273519257010797,0.05658525058428676,0.01750107179813032,0.0592298750443544,0.04159920432784798,70.23348318174965,33.330878134428325,65.10726029298539
40,2.5,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030815196719993356,2.4812410093143713,91.42027689579541,2.471844887256579,2.5102511878770066,2.5258995646446047,0.05405467738802594,0.015648376767598116,0.05627414897609974,0.039256094287828766,69.7586636174654,33.330878134428325,65.10726029298539
40,2.5,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030813516377242823,2.4812403153823173,91.42022576053576,2.4728987913903384,2.5102523079187917,2.524866711097741,0.051967919707402555,0.014614403178949242,0.05398375180544532,0.03694541627134801,68.43803002891944,33.330878134428325,65.10726029298539
40,2.5,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030815090932918288,2.481240717333727,91.42025537998968,2.4738737348496316,2.509761302481184,2.5243996801605495,0.05052594531091792,0.01463837767936571,0.05260373799118862,0.03475444868994882,66.06840125272154,33.330878134428325,65.10726029298539
40,2.5,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030816404815839426,2.4812410183932694,91.42027756481176,2.474708730201432,2.5088506025056083,2.524486480380619,0.04977775017918695,0.01563587787501053,0.052175713601481204,0.03277954789881792,62.82529866134375,33.330878134428325,65.10726029298539
40,2.5,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030813839593105748,2.4812403359042925,91.42022727278234,2.4753352582637485,2.5077409189222655,2.5249748104886756,0.04963955222492711,0.017233891566410087,0.052546095607704735,0.031130747420809943,59.24464427047802,33.330878134428325,65.10726029298539
40,3,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030816779156732005,2.486286482425472,91.79245156133999,2.4718602266598104,2.50834103896255,2.5277814068115934,0.055921180151782934,0.01944036784904357,0.059203938143288136,0.04502837447360933,76.05638389228358,39.99705376131399,60.503282223471324
40,3,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030813799358483343,2.4862855908929005,91.79238573147985,2.473169204513138,2.5086400797720687,2.5262038698037093,0.053034665290571326,0.017563790031640547,0.05586736473790836,0.0426829361011728,76.40048228766844,39.99705376131399,60.503282223471324
40,3,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.03081506685241374,2.4862860918468432,91.79242272140762,2.4744621024263718,2.50864011017127,2.524937405336874,0.05047530291050206,0.016297295165603742,0.0530410975906584,0.040376243492388164,76.1225640615311,39.99705376131399,60.503282223471324
40,3,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.0308161692169982,2.4862860858080382,91.79242227550836,2.475668128888938,2.508251593453273,2.524141026812139,0.048472897923200975,0.015889433358865723,0.0510107432364879,0.038187017549910114,74.8607354589474,39.99705376131399,60.503282223471324
40,3,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.030813644523106056,2.486285859297388,91.79240555019231,2.476701938217766,2.5074979494419534,2.5238756937811284,0.04717375556336245,0.01637774433917505,0.04993589614286751,0.03621317686773537,72.5193291097226,39.99705376131399,60.503282223471324
40,3,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030814660806892283,2.486285718964615,91.79239518816382,2.4774701576823634,2.5065602763351627,2.524053099384923,0.04658294170255939,0.017492823049760187,0.04975911289316026,0.0345547629556244,69.44408962800097,39.99705376131399,60.503282223471324
40,3.5,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081648386089981,2.491532850404687,92.18024683362115,2.4729297988673973,2.5068131056109753,2.528250954379255,0.05532115551185779,0.02143784876827981,0.059329685714478456,0.04634519828132521,78.11468697872338,46.66322938819967,56.13975969608647
40,3.5,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030816245328885092,2.491533181914659,92.18027136363936,2.474445767436742,2.506985118396878,2.526596606991834,0.052150839555092254,0.019611488594956317,0.05571642981393439,0.04400230351346206,78.9754542069695,46.66322938819967,56.13975969608647
40,3.5,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030816736171415532,2.4915328188375727,92.18024449781865,2.4759648617891212,2.5069379278966317,2.525154811623717,0.04918994983459557,0.018216883727085076,0.052454799756134485,0.041684515220062245,79.46749470755023,46.66322938819967,56.13975969608647
40,3.5,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030813761408104656,2.491531986241383,92.18018289003493,2.477394179952606,2.506599767612147,2.5240884775743213,0.046694297621715286,0.01748870996217411,0.049861933441518035,0.039476036338693746,79.17068916911198,46.66322938819967,56.13975969608647
40,3.5,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081447892081585,2.4915319868153687,92.18018293250687,2.4786211144847776,2.5059892971602267,2.5234900208620425,0.04486890637726493,0.01750072370181588,0.04816112633212668,0.03746890870820435,77.79907066502739,46.66322938819967,56.13975969608647
40,3.5,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030815286421747443,2.491532324634354,92.18020792935069,2.479520215045627,2.505239798302158,2.523350912713598,0.043830697667970764,0.018111114411439644,0.04742512544301084,0.03576368129252584,75.41083119643372,46.66322938819967,56.13975969608647
40,4,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.030815761670676282,2.496697765391574,92.5628198477201,2.473910703014947,2.5053290570040145,2.528762318520422,0.05485161550547479,0.023433261516407455,0.05964744310409949,0.04558918254232578,76.43107595200924,53.329405015085335,52.089438102317175
40,4,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.03081479050927685,2.496697265517015,92.56278278292618,2.4755968118022187,2.5053679566028015,2.5270731412166003,0.05147632941438163,0.021705184613798778,0.055865262275380204,0.04324882762385215,77.41631536725441,53.329405015085335,52.089438102317175
40,4,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030814758915540762,2.4966968954434923,92.56275534264896,2.477308316297597,2.505250270973288,2.5255121111016265,0.0482037948040297,0.020261840128338537,0.05228908106761248,0.04091582260016565,78.24926689237354,53.329405015085335,52.089438102317175
40,4,50,90,53.84615384615385,14.849253843203247,2.4119385087480647,0.030815154216206952,2.496696869695439,92.56275343347784,2.4789312809802007,2.5049364419193854,2.524230558987704,0.04529927800750322,0.019294117068318517,0.04923705455698019,0.03866972949473269,78.5378610533692,53.329405015085335,52.089438102317175
40,4,60,100,46.15384615384615,14.849253843203247,2.4119385087480647,0.03081195184500991,2.4966963791150447,92.56271705784238,2.4803234338002547,2.5044467885214727,2.5233487929172225,0.04302535911696781,0.01890200439574974,0.04699433260852831,0.036601208708244674,77.88430365239927,53.329405015085335,52.089438102317175
40,4,70,110,38.46153846153847,14.849253843203247,2.4119385087480647,0.030816306636905783,2.496697091171303,92.56276985550888,2.4813222201251217,2.503910917456375,2.5228984926291895,0.04157627250406781,0.018987575172814353,0.04570683150553954,0.0348069513620993,76.15262361356375,53.329405015085335,52.089438102317175
40,4.5,20,60,76.92307692307693,14.849253843203247,2.4119385087480647,0.03081473255879616,2.5015034894281847,92.91949856731688,2.4747321607865427,2.5039609025061424,2.5293136167482397,0.054581455961697056,0.025352714242097285,0.06018218552312734,0.043006920657659556,71.46121445046637,59.99558064197102,48.44149976183799
40,4.5,30,70,69.23076923076923,14.849253843203247,2.4119385087480647,0.030813090319690453,2.501502885953742,92.91945373465038,2.4765283199547423,2.5038849810842407,2.527630219228442,0.05110189927369957,0.023745238144201153,0.05634927190216535,0.04068628470217354,72.20374519268647,59.99558064197102,48.44149976183799
40,4.5,40,80,61.53846153846154,14.849253843203247,2.4119385087480647,0.030816347748854576,2.5015035473993366,92.91950287404717,2.47837009030312,2.503707577961388,2.5260001388037328,0.0476300485006127,0.022292560842344766,0.052588780068379234,0.038342667775208825,72.91035792302708,59.99558064197102,48.44149976183799
